target,trial,is_best_for_target,val_mae,val_wmae,best_iteration,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,gamma,reg_alpha,reg_lambda,use_sample_weights,weight_alpha,weight_p,weight_clip_max
target_map50_line__full,85,0,0.037538885471657735,,354,1000,6,0.02,0.6,1.0,3,0.3,0.5,1.0,0,5.0,2.0,50.0
target_map50_line__full,86,0,0.037499260428566716,,115,600,3,0.05,0.6,0.6,5,0.3,0.1,2.0,0,5.0,2.0,50.0
target_map50_line__full,87,0,0.036763922761990885,,133,800,4,0.05,0.8,1.0,10,0.1,0.5,1.0,0,5.0,2.0,50.0
target_map50_line__full,88,0,0.03579480132303826,,114,400,5,0.03,1.0,0.6,1,0.0,0.1,1.0,0,5.0,2.0,50.0
target_map50_line__full,89,0,0.03671124071457343,,96,1000,4,0.1,0.6,0.6,5,0.1,0.1,0.5,0,5.0,2.0,50.0
target_map50_line__full,90,0,0.03525653916717297,,69,400,7,0.05,0.6,0.8,3,0.0,0.1,1.0,0,5.0,2.0,50.0
target_map50_line__full,91,0,0.03747289789688564,,273,1200,5,0.03,0.8,0.6,1,0.3,0.1,1.0,0,5.0,2.0,50.0
target_map50_line__full,92,0,0.03637726618885765,,125,600,5,0.02,1.0,0.6,3,0.1,0.5,0.5,0,5.0,2.0,50.0
target_map50_line__full,93,0,0.038071545510686436,,34,1200,4,0.1,0.8,1.0,3,0.3,0.5,1.0,0,5.0,2.0,50.0
target_map50_line__full,94,0,0.03571832087184008,,92,1600,5,0.1,1.0,0.6,1,0.0,0.0,2.0,0,5.0,2.0,50.0
target_map50_line__full,95,0,0.035718920786890304,,506,600,7,0.01,0.8,1.0,3,0.1,0.1,0.5,0,5.0,2.0,50.0
target_map50_line__full,96,0,0.03524309193513543,,223,400,3,0.02,0.8,0.8,1,0.0,0.0,0.5,0,5.0,2.0,50.0
target_map50_line__full,97,0,0.03573051069644608,,31,1200,5,0.1,0.8,0.6,3,0.0,0.5,1.0,0,5.0,2.0,50.0
target_map50_line__full,98,0,0.036476129737669144,,26,600,7,0.1,0.6,0.6,3,0.0,0.0,0.5,0,5.0,2.0,50.0
target_map50_line__full,99,0,0.03724329591354653,,86,1600,5,0.03,1.0,1.0,1,0.1,0.1,1.0,0,5.0,2.0,50.0
target_map50_line__full,100,0,0.03775450721440403,,460,1000,4,0.01,0.8,0.6,5,0.3,0.1,2.0,0,5.0,2.0,50.0
target_map50_line__full,65,1,0.034586646141999536,,135,1000,6,0.02,0.6,0.6,3,0.0,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,1,0,0.03148064865019529,,325,800,3,0.03,0.8,0.8,1,0.0,0.1,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,2,0,0.03201226299660493,,499,1000,5,0.01,0.8,0.6,10,0.0,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,3,0,0.032766006406116134,,219,1600,3,0.02,0.6,1.0,5,0.0,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,4,0,0.03302937596970874,,88,1000,6,0.05,0.8,1.0,5,0.0,0.5,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,5,0,0.034916877106616895,,191,600,5,0.05,0.8,0.6,5,0.1,0.5,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,6,0,0.03238867564177983,,65,1600,7,0.05,1.0,0.8,10,0.0,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,7,0,0.04008074323325533,,227,600,7,0.03,0.6,1.0,1,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,8,0,0.031730247834809565,,96,600,5,0.1,0.8,0.8,3,0.0,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,9,0,0.0360710745937883,,106,400,7,0.03,1.0,0.8,1,0.3,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,10,0,0.03759571018920431,,52,1200,5,0.1,0.6,1.0,10,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,11,0,0.034783716075371486,,170,400,7,0.02,1.0,1.0,5,0.0,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,12,0,0.038104175503260805,,94,1000,6,0.05,1.0,0.8,5,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,13,0,0.03367689491412707,,108,1000,5,0.05,0.6,0.6,3,0.1,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,14,0,0.036448559550989065,,158,400,6,0.03,1.0,0.8,3,0.3,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,15,0,0.03914139850097976,,119,1600,4,0.1,0.6,0.8,10,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,16,0,0.034188777833636025,,515,1200,3,0.01,0.8,0.8,10,0.0,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,17,0,0.03616225618595186,,42,600,6,0.1,0.6,1.0,10,0.1,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,18,0,0.03439497745983565,,279,600,3,0.02,0.8,1.0,5,0.1,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,19,0,0.03263611857332852,,164,400,4,0.05,0.8,0.8,10,0.0,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,20,0,0.033248974556147344,,246,400,5,0.05,0.8,0.8,1,0.1,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,21,0,0.033933719262290614,,395,1200,6,0.01,0.8,1.0,10,0.1,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,22,0,0.03466001543566031,,200,1000,3,0.02,0.8,1.0,5,0.0,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,23,0,0.037086316558305736,,105,600,5,0.03,0.6,0.8,5,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,24,0,0.033862401632816626,,307,1200,5,0.01,1.0,0.6,10,0.0,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,25,0,0.03413380863599737,,169,1600,5,0.03,0.8,0.8,10,0.1,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,26,0,0.03287441556007229,,122,1200,6,0.03,0.8,0.6,5,0.0,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,27,0,0.03279858491144387,,49,600,4,0.1,1.0,0.6,10,0.0,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,28,0,0.03166207046694086,,68,400,7,0.05,0.6,0.8,5,0.0,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,29,0,0.03903749104822792,,34,1000,3,0.1,1.0,0.6,3,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,30,0,0.03739949831271607,,70,600,6,0.1,0.8,1.0,1,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,31,0,0.03561799900405614,,318,1200,7,0.02,0.6,1.0,10,0.1,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,32,0,0.03509894376219374,,185,1000,6,0.03,1.0,1.0,5,0.1,0.1,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,33,0,0.03555254598449918,,66,1200,7,0.05,1.0,0.6,10,0.1,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,34,0,0.03746490726484125,,292,400,7,0.01,0.8,0.6,5,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,35,0,0.034622757440461255,,311,1600,4,0.01,0.8,0.6,3,0.1,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,36,0,0.03778239539619262,,203,600,3,0.02,0.6,0.8,3,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,37,0,0.03369616915928839,,149,1600,5,0.03,1.0,0.8,5,0.0,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,38,0,0.03801510244577142,,267,1000,4,0.01,1.0,1.0,5,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,39,0,0.03775584778720145,,123,1200,5,0.02,1.0,0.8,5,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,40,0,0.030925222207018134,,153,800,5,0.03,0.6,1.0,1,0.0,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,41,0,0.03520173839174454,,338,600,3,0.01,1.0,1.0,3,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,42,0,0.031492481527785325,,199,1200,4,0.05,0.6,0.6,1,0.0,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,43,0,0.03716022083149841,,185,600,6,0.03,0.6,0.6,3,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,44,0,0.03723364804692312,,398,400,7,0.02,0.8,1.0,3,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,45,0,0.03749917942125231,,148,1200,3,0.03,0.6,0.8,3,0.3,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,46,0,0.03169752841457046,,175,400,6,0.03,0.8,1.0,10,0.0,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,47,0,0.03419325587509385,,527,1200,3,0.01,0.6,0.6,5,0.1,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,48,0,0.03793432056672292,,94,1000,6,0.03,0.6,0.6,5,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,49,0,0.037371458599864765,,126,1200,6,0.02,1.0,0.8,5,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,50,0,0.031814315697094246,,233,1200,6,0.02,0.8,0.6,1,0.0,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,51,0,0.03173377272857967,,197,1600,5,0.03,0.8,0.6,1,0.0,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,52,0,0.03704598636306593,,47,1600,3,0.1,1.0,0.6,10,0.3,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,53,0,0.03746004726553393,,246,1600,4,0.03,0.8,0.6,1,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,54,0,0.03726241607733543,,341,600,3,0.01,0.6,1.0,5,0.3,0.1,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,55,0,0.037000789143634624,,264,800,3,0.03,0.6,0.6,1,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,56,0,0.03351816005337917,,599,1200,7,0.01,0.8,1.0,1,0.1,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,57,0,0.035790747212245066,,108,600,5,0.03,1.0,0.6,1,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,58,0,0.03494817654712007,,389,600,3,0.01,0.8,1.0,3,0.1,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,59,0,0.03644418875164845,,48,600,4,0.1,1.0,0.8,3,0.3,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,60,0,0.033096385539978186,,151,1200,5,0.03,0.6,0.8,1,0.0,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,61,0,0.03402077318470491,,133,600,6,0.03,1.0,0.8,1,0.1,0.1,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,62,0,0.03841927997445398,,71,1200,4,0.05,0.6,0.6,3,0.3,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,63,0,0.03547763134892391,,274,800,5,0.02,1.0,0.8,5,0.1,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,64,0,0.03298759289266053,,194,600,6,0.03,0.6,1.0,5,0.1,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,65,0,0.035271964146707885,,183,400,4,0.02,1.0,1.0,10,0.0,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,66,0,0.03668337808647973,,129,600,6,0.1,0.8,1.0,1,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,67,0,0.03402783411742025,,37,1200,4,0.1,0.6,0.6,5,0.1,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,68,0,0.036613520015266215,,87,600,7,0.03,0.6,0.8,5,0.3,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,69,0,0.03261121955790696,,302,400,3,0.05,0.6,0.6,1,0.0,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,70,0,0.03389584998790918,,62,600,4,0.1,0.8,0.6,5,0.1,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,71,0,0.03497993982696725,,42,800,5,0.1,0.6,1.0,1,0.1,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,72,0,0.037946577800816124,,200,1200,7,0.03,0.8,1.0,3,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,73,0,0.03478546380417165,,180,1000,3,0.03,0.6,1.0,10,0.0,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,74,0,0.03786141126129887,,151,1600,3,0.03,1.0,1.0,5,0.3,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,75,0,0.03451252542738452,,196,1000,3,0.02,0.6,0.8,10,0.0,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,76,0,0.036389825026375174,,160,1200,3,0.02,0.6,1.0,5,0.3,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,77,0,0.03450813435823164,,131,600,3,0.05,0.8,1.0,10,0.0,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,78,0,0.03254808430766254,,516,1000,5,0.01,1.0,0.8,5,0.0,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,79,0,0.03298107647035178,,53,1200,7,0.1,0.6,0.8,10,0.0,0.1,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,80,0,0.032361928565067026,,95,400,7,0.05,0.6,0.6,1,0.0,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,81,0,0.03575224100500651,,155,600,6,0.03,1.0,0.6,10,0.1,0.1,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,82,0,0.03899458770373079,,325,1600,7,0.02,0.6,1.0,1,0.3,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,83,0,0.035420503935341616,,575,600,7,0.01,0.6,0.8,10,0.1,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,84,0,0.03309085990006665,,388,800,7,0.01,0.8,1.0,1,0.0,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,85,0,0.0338145036946208,,186,800,7,0.02,0.6,0.8,5,0.1,0.5,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,86,0,0.03804419064114002,,140,1000,5,0.02,1.0,0.8,5,0.3,0.1,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,87,0,0.034555370610451476,,176,600,3,0.03,1.0,0.6,5,0.0,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,88,0,0.034291664698464085,,390,400,4,0.03,0.6,1.0,1,0.1,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,89,0,0.03892965592987554,,63,800,5,0.1,0.6,1.0,1,0.3,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,90,0,0.034977086105790305,,141,1600,3,0.1,0.8,0.6,1,0.1,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,91,0,0.03353159959465879,,264,1000,7,0.02,1.0,0.6,3,0.1,0.1,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,92,0,0.0384765442847399,,134,400,7,0.02,0.8,1.0,3,0.3,0.5,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,93,0,0.030956777958522943,,318,600,5,0.01,0.6,1.0,5,0.0,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,94,0,0.03459965397280578,,48,1200,3,0.1,1.0,0.8,5,0.0,0.0,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,95,0,0.03303423382202305,,146,600,3,0.05,0.6,0.8,10,0.0,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,96,0,0.03437872941469784,,111,800,3,0.05,0.6,0.6,3,0.1,0.5,1.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,97,0,0.03241258463318241,,150,1200,6,0.03,0.6,1.0,10,0.0,0.1,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,98,0,0.033520537617655465,,736,1600,5,0.01,0.6,0.6,1,0.1,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,99,0,0.03773431840347236,,395,1200,5,0.01,0.8,1.0,1,0.3,0.0,2.0,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,100,0,0.03780029843758214,,431,600,4,0.01,1.0,1.0,5,0.3,0.0,0.5,0,5.0,2.0,50.0
target_perm_cer_htr_only__full,40,1,0.030925222207018134,,153,800,5,0.03,0.6,1.0,1,0.0,0.0,2.0,0,5.0,2.0,50.0
