feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
htr_token_score_hist_bin_7,0.03506477177143097,0.008323466715289878,72.0,0.021454112038140644,179.76388549804688,0.010502367905332023,-0.12083117658369039
char_punct_ratio,0.03482862189412117,0.008267410863667043,55.0,0.016388557806912993,164.0181884765625,0.009582455084203575,-0.05193942217629943
line_width_std,0.03477256000041962,0.008254103225184103,57.0,0.01698450536352801,174.84210205078125,0.010214821937072906,-0.02879309960839011
htr_token_score_hist_bin_6,0.034437909722328186,0.008174665934985455,30.0,0.008939213349225268,123.56666564941406,0.007219150720345323,-0.16354294854439885
line_char_count_std,0.03401150926947594,0.008073449534666778,26.0,0.0077473182359952325,105.0,0.0061344280971933245,-0.013009466176307207
line_conf_cv,0.03394050896167755,0.00805659590440255,62.0,0.018474374255065554,312.5967712402344,0.01826288015798103,-0.2636109028307833
htr_token_score_hist_bin_5,0.03384048491716385,0.008032852792350791,27.0,0.008045292014302742,84.59259033203125,0.00494216345663978,-0.07107748455587985
htr_line_score_hist_bin_5,0.03223978355526924,0.007652887835108315,23.0,0.0068533969010727055,39.65217208862305,0.00231660379595423,-0.047269555146446256
line_width_max,0.030740926042199135,0.007297097964228112,50.0,0.014898688915375448,167.5399932861328,0.009788209925886039,-0.019432351888012622
htr_line_score_min,0.02992676943540573,0.007103838317142672,36.0,0.010727056019070322,154.5833282470703,0.009031241068157015,0.02166452222908046
line_height_cv,0.02969473972916603,0.00704876048719318,38.0,0.01132300357568534,163.9736785888672,0.009579854677482803,-0.1850141021581998
char_upper_ratio,0.027491476386785507,0.006525762955229657,69.0,0.020560190703218118,161.0724639892578,0.009410356655046316,-0.10385642094643326
frac_short_lines,0.026874791830778122,0.006379378047630091,40.0,0.011918951132300357,213.35000610351562,0.012464574018835939,0.007290547176637191
char_digit_ratio,0.026289675384759903,0.006240486589994272,61.0,0.018176400476758045,182.2786865234375,0.010649290439322565,-0.14979488791199705
frac_no_alpha_lines,0.025211084634065628,0.005984457140513075,29.0,0.00864123957091776,79.17241668701172,0.004625499975690499,-0.14986266409434337
htr_token_score_hist_bin_4,0.025007372722029686,0.005936101219921551,31.0,0.009237187127532777,163.6774139404297,0.009562545970972516,-0.05592850492798513
line_width_mean,0.024435777217149734,0.0058004192827770485,37.0,0.01102502979737783,208.29730224609375,0.012169379271123883,0.09470573947416347
htr_line_score_cv,0.024378525093197823,0.005786829114525002,29.0,0.00864123957091776,167.34483337402344,0.009776808073997568,-0.07485567459971289
line_char_count_cv,0.02408711612224579,0.0057176561883167,32.0,0.009535160905840286,176.25,0.01029707573457451,-0.09448432925916196
text_density,0.02293284609913826,0.005443662443813844,61.0,0.018176400476758045,230.8524627685547,0.013487122227749502,0.07451220278351549
htr_token_score_std,0.02225116826593876,0.005281849819103998,17.0,0.005065554231227652,304.3529357910156,0.01778124953123507,-0.1030191058884709
htr_line_score_hist_bin_8,0.020095324143767357,0.004770108379256187,38.0,0.01132300357568534,132.07894897460938,0.007716464910834354,-0.056939084320424986
line_width_min,0.018895763903856277,0.004485363912787995,63.0,0.018772348033373062,237.39682006835938,0.013869464030587543,-0.050315308754576495
htr_line_score_std,0.017867112532258034,0.004241188775731745,21.0,0.006257449344457688,148.09524536132812,0.008652186992431149,-0.05134929882133687
htr_line_score_hist_bin_4,0.017715055495500565,0.0042050943818333205,10.0,0.0029797377830750892,198.5,0.011596990259932143,-0.19146773725695854
htr_token_score_mean,0.01708552986383438,0.0040556613361614115,22.0,0.006555423122765197,166.81817626953125,0.009746039120289155,0.1519719617777865
page_line_spacing_std,0.016977623105049133,0.0040300470723367825,31.0,0.009237187127532777,171.3225860595703,0.010009200815310948,-0.050850711004780016
