feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
region_conf_hist_bin_7,0.014413343742489815,0.0017814639134888205,8.0,0.0012944983818770227,56.625,0.0009726493270175536,0.051987760132413574
char_digit_ratio,0.014323222450911999,0.0017703250804982774,101.0,0.01634304207119741,400.86138916015625,0.006885608130577442,-0.2870404349328635
htr_token_score_hist_bin_3,0.014169912785291672,0.0017513762757121597,76.0,0.012297734627831715,520.8289184570312,0.008946293987258486,-0.32554047524587143
line_conf_max,0.01365334540605545,0.0016875294569977774,59.0,0.009546925566343041,630.8643798828125,0.010836376415582584,0.31567667639034463
line_conf_hist_bin_8,0.013602110557258129,0.0016811969198796612,49.0,0.007928802588996763,438.6734619140625,0.007535107240815422,0.2719237152741009
htr_line_score_hist_bin_6,0.01329244114458561,0.0016429223256117752,44.0,0.007119741100323625,636.2954711914062,0.01092966643423644,-0.2144649445683119
frac_long_lines,0.013158111833035946,0.0016263194591759967,39.0,0.006310679611650485,314.5384521484375,0.005402836446857761,0.02593465881712854
page_line_spacing_max,0.012574819847941399,0.0015542255966387467,114.0,0.018446601941747572,747.859619140625,0.012846007156922435,-0.19764202116430576
region_xmin_std_mean,0.012327872216701508,0.001523703304141238,32.0,0.005177993527508091,158.4375,0.0027214856997676584,-0.20161966376574642
line_height_cv,0.012156680226325989,0.0015025442754952154,41.0,0.006634304207119741,250.60975646972656,0.004304731319634658,-0.07516337613097562
region_conf_cv,0.011575257405638695,0.0014306814383882465,29.0,0.004692556634304207,386.6551818847656,0.006641587681202067,-0.13185988145829286
line_char_count_std,0.011460203677415848,0.0014164610001191494,31.0,0.005016181229773463,529.7096557617188,0.009098838678875686,-0.20049567167563914
region_height_to_lines_height_ratio_max,0.011450796388089657,0.001415298275718915,43.0,0.0069579288025889965,346.4418640136719,0.005950842311410238,-0.14159446612606846
region_xmax_std_mean,0.01144129317253828,0.0014141236950061154,56.0,0.009061488673139158,578.625,0.009939059017139637,-0.2300245356007876
region_conf_hist_bin_8,0.010979806073009968,0.001357084701900946,27.0,0.004368932038834952,594.0370483398438,0.010203792234723938,0.06345638089017133
region_conf_hist_bin_6,0.009997228160500526,0.001235639801633524,10.0,0.0016181229773462784,477.5,0.008202031852554205,-0.05210207895352776
region_conf_hist_bin_2,0.009827683679759502,0.0012146844022780682,1.0,0.00016181229773462783,831.0,0.014274111977952971,-0.11425001285402374
line_conf_hist_bin_7,0.009031716734170914,0.0011163042890142848,45.0,0.007281553398058253,644.2666625976562,0.011066587828617318,-0.1923761010934947
line_conf_hist_bin_2,0.008706547319889069,0.0010761139218335091,14.0,0.0022653721682847896,519.0714111328125,0.008916105231123742,-0.3062414102122849
frac_single_line_regions,0.008194765076041222,0.0010128585374294331,2.0,0.00032362459546925567,406.5,0.006982462718457139,-0.012678378425283628
htr_line_score_hist_bin_4,0.007891408167779446,0.0009753641575942556,7.0,0.0011326860841423948,306.71429443359375,0.005268440654613665,-0.3849586886720048
region_conf_entropy,0.00710354233160615,0.0008779853271931035,17.0,0.002750809061488673,583.4705810546875,0.010022291708563051,-0.04126242354414053
num_regions,0.003019017167389393,0.0003731452072465718,2.0,0.00032362459546925567,80.0,0.0013741624046164113,0.05703195969082163
htr_line_score_hist_bin_2,0.0018895883113145828,0.0002335497888691658,1.0,0.00016181229773462783,12.0,0.00020612436069246168,-0.14007139328712265
has_region_conf,0.0,0.0,0.0,0.0,0.0,0.0,0.2718534351887735
htr_line_score_hist_bin_0,0.0,0.0,0.0,0.0,0.0,0.0,0.02734269220760231
htr_line_score_hist_bin_1,0.0,0.0,0.0,0.0,0.0,0.0,-0.013210576704792918
