feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
htr_line_score_std,0.31724321842193604,0.0066716510498057305,25.0,0.006480041472265423,174.72000122070312,0.0050321106571973,-0.015832760580282948
htr_line_score_hist_bin_5,0.316419392824173,0.006654325929535192,16.0,0.00414722654224987,221.125,0.006368621001021963,-0.12808935479298414
line_height_mean,0.31537312269210815,0.006632322782360942,37.0,0.009590461378952825,225.70269775390625,0.006500463271465642,-0.07985649756039707
page_line_spacing_cv,0.3136249780654907,0.006595559156675262,59.0,0.015292897874546397,321.559326171875,0.009261229972787676,-0.10977788508843851
num_columns_est,0.3133697807788849,0.0065901923366891305,4.0,0.0010368066355624676,141.0,0.004060940920945605,-0.20126588394070424
region_tightness_area_ratio_mean,0.3123491406440735,0.006568728190471097,40.0,0.010368066355624676,155.5500030517578,0.004479995550681539,-0.14256374492958312
line_conf_hist_bin_7,0.31211039423942566,0.00656370733388942,35.0,0.009072058061171591,134.94285583496094,0.003886489115244371,-0.33050330423099467
region_tightness_area_ratio_max,0.3084948658943176,0.006487672474581063,40.0,0.010368066355624676,185.0500030517578,0.00532962503414179,-0.06793120226138116
line_word_count_std,0.3050852119922638,0.006415967171790771,17.0,0.0044064282011404875,90.94117736816406,0.0026191967983925516,0.11556839545025159
htr_line_score_cv,0.3041095733642578,0.006395449410972602,23.0,0.0059616381544841885,144.6521759033203,0.00416612723708947,-0.044419190255457056
region_conf_entropy,0.29826265573501587,0.006272488250972713,10.0,0.002592016588906169,108.19999694824219,0.0031162680514418887,0.11220059236264086
line_conf_std,0.2961353361606598,0.006227750544861534,21.0,0.005443234836702955,268.3333435058594,0.007728268475865943,-0.33835892083124974
htr_token_score_hist_bin_8,0.2953639328479767,0.006211527869570045,55.0,0.01425609123898393,349.0727233886719,0.01005364331060272,-0.24075862191109423
region_area_std,0.29478850960731506,0.006199426671357711,69.0,0.017884914463452566,471.18841552734375,0.013570697291422068,0.1096542001509256
region_conf_hist_bin_8,0.29406508803367615,0.006184213055995882,11.0,0.002851218247796786,106.63636016845703,0.0030712337494239795,0.0282481978126411
htr_line_score_hist_bin_9,0.2893824875354767,0.0060857375812953226,15.0,0.0038880248833592537,224.86666870117188,0.006476384799186575,0.27821351752173334
line_spacing_mean,0.288983017206192,0.006077336687321937,49.0,0.012700881285640227,191.57142639160156,0.005517448544096267,-0.03660860370880801
htr_line_score_hist_bin_8,0.2865830063819885,0.006026864261734746,9.0,0.0023328149300155523,111.22222137451172,0.0032033111354484085,-0.17766793683765542
region_aspect_min,0.2854432463645935,0.006002895014560905,33.0,0.008553654743390357,227.51515197753906,0.006552663764544303,-0.22333527821204444
line_height_cv,0.28448033332824707,0.005982644873984951,36.0,0.00933125972006221,229.69444274902344,0.006615429516831963,-0.015341738475438491
char_unknown_ratio,0.2841544449329376,0.005975791414152142,25.0,0.006480041472265423,334.9200134277344,0.009646031118952752,-0.32623343332994786
line_word_count_min,0.28216421604156494,0.005933936736411418,2.0,0.0005184033177812338,39.5,0.001137639477853556,-0.11028442519504587
total_words,0.2817162275314331,0.00592451550109301,26.0,0.00673924313115604,198.61538696289062,0.005720321648560629,0.3053556747405244
region_tightness_area_ratio_min,0.2812754213809967,0.005915245311391403,18.0,0.004665629860031105,194.55555725097656,0.005603394495304015,-0.23674058927232297
region_conf_min,0.27973124384880066,0.005882771130524721,22.0,0.005702436495593572,84.54545593261719,0.0024349936289132517,0.23127174887918536
lines_per_region_min,0.279034286737442,0.005868114064987449,8.0,0.002073613271124935,197.375,0.005684597264337864,0.0008239789439548009
htr_line_score_hist_bin_3,0.2777763307094574,0.005841659145962038,6.0,0.0015552099533437014,269.8333435058594,0.007771469975024939,-0.06772756514746192
line_spacing_std,0.2758950889110565,0.0058020964757758255,37.0,0.009590461378952825,286.45947265625,0.008250319111363575,-0.32502427664699807
line_width_cv,0.2751629650592804,0.005786699850787002,26.0,0.00673924313115604,130.96153259277344,0.003771823026778335,-0.2475946046021407
region_xmax_std_mean,0.2741459012031555,0.005765310914004718,49.0,0.012700881285640227,233.85714721679688,0.006735319565874405,-0.17956020666334832
htr_token_score_hist_bin_5,0.27126041054725647,0.0057046288075143295,21.0,0.005443234836702955,208.04762268066406,0.005991979464179856,-0.21552142978296177
region_height_to_lines_height_ratio_cv,0.2706589102745056,0.005691979207166312,15.0,0.0038880248833592537,186.53334045410156,0.0053723466338350305,-0.028223328790788812
frac_no_alpha_lines,0.26798897981643677,0.005635830349415814,20.0,0.005184033177812338,113.4000015258789,0.0032660333803669196,-0.164462537685377
line_char_count_cv,0.26747915148735046,0.005625108617604212,22.0,0.005702436495593572,86.04545593261719,0.0024781951280722476,-0.2207878921955411
line_height_max,0.2669685184955597,0.005614369963669566,21.0,0.005443234836702955,235.76190185546875,0.006790178403154855,-0.02789113401217328
reading_order_inversions,0.26500484347343445,0.0055730737159892935,10.0,0.002592016588906169,226.89999389648438,0.006534946596996748,-0.09072425194857736
